Time (min),Blood Glucose (mg/dl),Sensor Glucose Readings(mg/dl)
4473,167.6294130022396,176.6068228499637
4474,166.2480821521681,174.7893271475938
4475,164.876227489898,172.9316125724989
4476,163.5144658631144,171.0350189088458
4477,162.1633689120775,169.100818799015
4478,160.8234654893087,167.1302198286787
4479,159.4952439981039,165.1971330448949
4480,158.1791546512643,163.3026422711024
4481,156.8756116516024,161.4477726501449
4482,155.5849952959344,159.6334927811291
4483,154.3076540044094,157.8607168498988
4484,153.0439062771447,156.1303067470697
4485,151.7940425802518,154.4430741682961
4486,150.5583271634323,152.7997826921145
4487,149.3369998114111,151.2011498313265
4488,148.1302775315563,149.6478490544542
4489,146.9383561801017,148.1405117743298
4490,145.7614120294565,146.6797293013642
4491,144.5996032791445,145.2660547594875
4492,143.4530715129708,143.9000049631661
4493,142.321943105069,142.5820622542812
4494,141.2063305775331,141.2961619478559
4495,140.1063339123913,140.0427227866793
4496,139.0220418207333,138.8221343037011
4497,137.9535329718589,137.6347584928225
4498,136.9008771853798,136.4809314382273
4499,135.8641365892682,135.3609649027882
4500,134.8433667469276,134.2751478763058
4501,133.8386177564358,133.2237480845509
4502,132.8499353252119,132.2070134602804
4503,131.8773618234563,131.2251735775909
4504,130.9209373198386,130.2784410511551
4505,129.9807006030375,129.3670129020686
4506,129.0566901928937,128.4910718922091
4507,128.1489453451053,127.650787829184
4508,127.2575070535904,126.8463188441212
4509,126.382419054861,126.0294813593834
4510,125.5237288389952,125.2004138902137
4511,124.6814886720684,124.3592469710268
4512,123.8557566352127,123.5061043507423
4513,123.046597685808,122.641104175023
4514,122.2540847466889,121.7643601588547
4515,121.4782998296591,120.8759827531433
4516,120.7193352000634,119.9760803092579
4517,119.9772945896529,119.0647602457279
4518,119.2522944655141,118.1421302215966
4519,118.5444653633938,117.2082993212542
4520,117.8539532943499,116.2633792559147
4521,117.1809212342688,115.3074855872715
4522,116.5255507064127,114.340738979249
4523,115.8880434677547,113.3632664841849
4524,115.2686233104134,112.4580011908579
4525,114.6675379899429,111.6250869588968
4526,114.0850612925219,110.8646781711594
4527,113.5214952531118,110.1769412294459
4528,112.9771725363011,109.5620561225741
4529,112.4524589906509,109.02021807545
4530,111.9477563856692,108.5516392878901
4531,111.4635053377721,108.1565507718722
4532,111.0001884273193,107.8352042954956
4533,110.5583335025076,107.5878744411085
4534,110.1385171568525,107.4148607836172
4535,109.7413683542802,107.3164901927069
4536,109.3675721582932,107.2931192592716
4537,109.0178734978035,107.3451368413659
4538,108.6930808701802,107.4729667179546
4539,108.3940698396503,107.593687283484
4540,108.1217861338398,107.7078004305639
4541,107.8772480701713,107.8158512952663
4542,107.6615479543057,107.9184309712238
4543,107.4758519826852,108.0161790409388
4544,107.3213980499105,108.1097857798118
4545,107.1994907116092,108.1999938407309
4546,107.1114923923379,108.2875991695965
4547,107.0588097718874,108.3734508354302
4548,107.0428741599258,108.4584493851673
4549,107.0651146212224,108.5435432582817
4550,107.1269227015484,108.62972272957
4551,107.2296079013775,108.7180108044994
4552,107.3743436269699,108.8094504907919
4553,107.5621042722444,108.9050879370003
4554,107.7935953505167,109.034844753645
4555,108.069180106965,109.1997047809737
4556,108.3888075791081,109.4005776013095
4557,108.7519482933939,109.6382649256808
4558,109.1575442979022,109.9134248239845
4559,109.6039797119373,110.2265355735526
4560,110.0890763157814,110.5778612299605
4561,110.6101161099883,110.9674211285918
4562,111.1638897341545,111.3949653624611
4563,111.7467667847752,111.8599578637658
4564,112.3547819794663,112.3615681108315
4565,112.9837301081302,112.8986717908492
4566,113.6292628111006,113.4698600806473
4567,114.2869805742756,114.0734566386123
4568,114.9600964865722,114.7078207583234
4569,115.6423678109709,115.3618218554857
4570,116.3237506125876,116.0332775576596
4571,116.9953661141501,116.7193515266974
4572,117.6494918110174,117.4167164454401
4573,118.2795703541589,118.1217026655657
4574,118.8802065129279,118.8304339081414
4575,119.4471329928379,119.5389491478685
4576,119.977139743375,120.2433087752835
4577,120.4679727158996,120.9396833730677
4578,120.9182138114494,121.6244244366908
4579,121.3271543866208,122.2941175467583
4580,121.6946722517183,122.9456194709005
4581,122.0211186660575,123.5760812787293
4582,122.3072186971164,124.1829598028481
4583,122.5532668618195,124.7640013550348
4584,122.757981709293,125.3250521985242
4585,122.9205269069825,125.864092444094
4586,123.0407245181146,126.379239803382
4587,123.1189259239006,126.8687904797139
4588,123.1558958861846,127.331245324477
4589,123.1527130338584,127.7653239456138
4590,123.1106871142295,128.1699693624242
4591,123.0312917467668,128.5443455164653
4592,122.9161107122227,128.8878295894519
4593,122.7667956389991,129.2000007157687
4594,122.585033058298,129.4806263455279
4595,122.3725190344927,129.7296472287434
4596,122.1309398494536,129.9471617548257
4597,121.8619574840856,130.1334101908775
4598,121.567198876784,130.288759211328
4599,121.24824814019,130.35464080573
4600,120.9066410847688,130.3316305012773
4601,120.5438615336924,130.2203878873234
4602,120.1613390227338,130.0216442580546
4603,119.7604475658948,129.7361912110337
4604,119.3425052364107,129.3648701996019
4605,118.9087743671487,128.908563017361
4606,118.460462217202,128.3681831793089
4607,117.9987219850856,127.7446681552077
4608,117.5246540753059,127.0389724052433
4609,117.0393075457402,126.2520611651292
4610,116.5436816794655,125.3849049267988
4611,116.0387276373559,124.4384745612086
4612,115.5253501577141,123.4137370311309
4613,115.0044092769821,122.3116516438359
4614,114.4767220516748,121.2728738292302
4615,113.9430642664503,120.2983382657376
4616,113.4041721169685,119.3889635110811
4617,112.8607438591107,118.5456499660147
4618,112.3134414184158,117.7692781679348
4619,111.7628919553734,117.0607073808926
4620,111.2096893836036,116.4207744512179
4621,110.6543958390349,115.850292900518
4622,110.0975430990296,115.3500522302271
4623,109.5396339510552,114.920817414143
4624,108.9811435110003,114.5633285574927
4625,108.4225204916103,114.2783007030312
4626,107.8641884218111,114.0664237664844
4627,107.3065468179016,113.9283625853218
4628,106.7499723077559,113.8647570663785
4629,106.1948197092886,113.7184613235486
4630,105.6414230645164,113.4900661766225
4631,105.0900966306004,113.1801384264024
4632,104.5411358292802,112.7892212794307
4633,103.9948181561297,112.3178348180905
4634,103.4514040510565,111.7664765084429
4635,102.9111377314649,111.1356217389845
4636,102.374247989477,110.425724384245
4637,101.8409489545896,109.6372173878187
4638,101.3114408231102,108.7705133600323
4639,100.7859105556893,107.8260051860033
4640,100.2645325442303,106.8040666403404
4641,99.7474692494215,105.7050530051908
4642,99.23487181010327,104.5293016887451
4643,98.726880625642,103.2771328416766
4644,98.22362591244861,102.060096325734
4645,97.72522823574177,100.8784796069611
4646,97.2317990176198,99.73255471036566
4647,96.74344102246963,98.62257880902119
4648,96.26024882070598,97.5487948028393
4649,95.7823092318003,96.51143188603695
4650,95.3097017475246,95.51070610249435
4651,94.84249893630441,94.54682088835388
4652,94.3807668295428,93.61996760134795
4653,93.92456529074747,92.73032603646587
4654,93.47394836826459,91.87806492767828
4655,93.02896463239391,91.0633424355347
4656,92.5896574976345,90.28630662053354
4657,92.15606553078385,89.54709590224103
4658,91.72822274558966,88.84583950419974
4659,91.30615888463056,88.11415077699644
4660,90.88989968908025,87.35214183056188
4661,90.47946715698974,86.55991682951412
4662,90.07487979070292,85.73757238270156
4663,89.67615283400404,84.88519791948181
4664,89.28329849957865,84.00287605303359
4665,88.89632618735602,83.09068293102199
4666,88.51524269428724,82.14868857396068
4667,88.14005241610195,81.17695720163213
4668,87.77075754157737,80.17554754794308
4669,87.40735823984411,79.14451316460631
4670,87.04985284124817,78.08390271405143
4671,86.69823801228294,76.99376025197728
4672,86.35250892510344,75.87412549996839
4673,86.01265942213408,74.72503410860487
4674,85.67868217628335,73.60796935168574
4675,85.35056884728306,72.52295949128147
4676,85.02831023467631,71.47002945515946
4677,84.71189642798797,70.44920106631247
4678,84.40131695462352,69.4604932652377
4679,84.09656092605799,68.50392232544
4680,83.79761718289473,67.57950206264118
4681,83.5044744393966,66.68724403818788
4682,83.21712142811779,65.82715775716082
4683,82.93554704529461,64.99925086170117
4684,82.65974049768796,64.20352932008433
4685,82.3896914516085,63.4399976120873
4686,82.12539018489925,62.7086589112148
4687,81.86682774269791,62.00951526437024
4688,81.61399609785377,61.34256776958095
4689,81.36688831693152,60.67682996332091
4690,81.12549873279437,60.01230157446898
4691,80.8898224697883,59.34898190513221
4692,80.68008020160897,58.68751761765776
4693,80.50821611490822,58.03057472703958
4694,80.35655445535276,57.38003121327652
4695,80.20590947696721,56.73576805711414
4696,80.04946668292816,56.09651666439154
4697,79.88686978413753,55.46085297032531
4698,79.72184001634045,54.82762629159877
4699,79.5658211735165,54.19643269518853
4700,79.44563877521244,53.56857114726896
4701,79.41019504072096,52.94862626564021
4702,79.52530164370388,52.34604414600057
4703,79.85626716993758,51.7754594306641
4704,80.45464653451799,51.31724231827933
4705,81.356976621333,50.9922641942284
4706,82.58931615068825,50.82228903058878
4707,84.17033665834663,50.82913313934041
4708,86.10898242851083,51.0338902130629
4709,88.40718598831376,51.45621530196981
4710,91.06147400373553,52.11391616572617
4711,94.0636253748165,53.02266402251245
4712,97.40121283054397,54.19578410888263
4713,101.0580487376315,55.64410930006316
4714,105.0145544221226,57.37588338265194
4715,109.2480724690691,59.39670351086393
4716,113.7331431261779,61.70949413686497
4717,118.441768659072,64.31450742002531
4718,123.3436922547727,67.20934784646484
4719,128.4067191438274,70.38675639366508
4720,133.5971048936108,73.83921725912143
4721,138.8800275088715,77.55680119914564
4722,144.2201456541176,81.5273106450932
4723,149.5822269230542,85.73646538920248
4724,154.9318119249691,90.16813005072288
4725,160.2358673410965,94.8045807070272
4726,165.4633780450698,99.62680387426181
4727,170.585835710761,104.6148174072439
4728,175.5775963845834,109.7480006419478
4729,180.4160975433142,115.0054205891657
4730,185.0819415235183,120.3661420967514
4731,189.5588638844462,125.8095121797573
4732,193.8336113500515,131.3154115890608
4733,197.8957551860126,136.864469617234
4734,201.7368950834123,142.3421189081135
4735,205.3503729188104,147.7308624248791
4736,208.7329613765222,153.0143478679453
4737,211.8832994397658,158.1774929141972
4738,214.8016181185712,163.2065244895951
4739,217.4895215560981,168.0889940809969
4740,219.9497865134788,172.8137728005917
4741,222.1861810519642,177.3710297257759
4742,224.2033022001642,181.7521967435175
4743,226.0064317461344,185.9499227865246
4744,227.6014089217362,189.9580199925551
4745,228.9945185653025,193.7714039700316
4746,230.1923932943547,197.3860300261821
4747,231.2019282466383,200.7988269155021
4748,232.0302070225635,204.0076293995546
4749,232.6844375630481,207.0410501082014
4750,233.171896809078,209.8985338195589
4751,233.4998831036247,212.5802314384776
4752,233.6756754071745,215.0869364661784
4753,233.7064985017638,217.4200237963033
4754,233.5994934534787,219.5813911328891
4755,233.3616926892705,221.5734032374805
4756,232.999999120758,223.3988391395588
4757,232.5211688158679,225.0608423845136
4758,231.9317967793675,226.5628743445958
4759,231.2383054563134,227.9086705789718
4760,230.4469356189247,229.1022001976832
4761,229.5637393381333,230.1476281597359
4762,228.5945747767413,231.0492804166037
4763,227.5451025723587,231.8116117981999
4764,226.4207836056541,232.3595216282253
4765,225.2268779734329,232.6976365478323
4766,223.9684450070903,232.830631023882
4767,222.6503441954588,232.7632050140437
4768,221.2772368873082,232.5000637613774
4769,219.8535886630589,232.0458995917791
4770,218.3836722778757,231.4053755897128
4771,216.8715710894466,230.5831110305807
4772,215.3211828935985,229.5836684516868
4773,213.7362240996308,228.4115422478613
4774,212.1202341849844,227.0711486823006
4775,210.4765803757498,225.5668172079097
4776,208.8084625056344,223.9027829993287
4777,207.1189180114711,222.0831806008012
4778,205.4108270282142,220.1120386000262
4779,203.6869175507244,218.1510300607953
4780,201.9497706335345,216.2039593635899
4781,200.2018256032712,214.2745142850908
4782,198.445383637483,212.3662641746688
4783,196.6820347597884,210.4826372551057
4784,194.9135802426511,208.6268937429096
4785,193.1419826737332,206.8021763288424
4786,191.3690839798732,205.0115159459541
4787,189.596611315857,203.2578312400356
4788,187.8261826410057,201.5439286030492
4789,186.0593120237927,199.8725026926961
4790,184.2974147056823,198.2461373713818
4791,182.5418119484575,196.6673070063248
4792,180.7937356840058,195.1383780797273
4793,179.0543329815018,193.6616110640367
4794,177.3246703438635,192.0449322122786
4795,175.6057378430583,190.290396469446
4796,173.8984531021084,188.3999596119345
4797,172.2036651303716,186.3754808284096
4798,170.5221580177281,184.2187254070715
4799,168.8546544926317,181.931367507277
4800,167.2018193484954,179.5149929958825
4801,165.5642627425467,176.9711023308261
4802,163.9425433710597,174.301113476403
4803,162.3371715247263,171.5063648364271
4804,160.7486120278392,168.5881181930546
4805,159.1772870649151,165.5475616404676
4806,157.6235788983714,162.3858125039169
4807,156.087832480872,159.103920235804
4808,154.5703579659788,155.7028692815529
4809,153.0714331207684,152.5137959304939
4810,151.5913056441084,149.5375630604463
